id,budget,original_language,popularity,revenue,runtime,vote_average,vote_count,release_month,avg_rating,keyword_bin,actor_bin,crew_bin,country_count,country_bin,genre,genre_bin,language_count,language_bin,collection_bin
253414,15000000,en,10.394389,3020664,100,5.2,102,Oct,3.812242090784044,0,0,0,1,0,Comedy,0,1,0,0
89116,5000000,ja,0.216996,84552250,117,6.8,6,Jan,2.9166666666666665,0,0,0,1,0,Drama,0,1,0,0
363805,500000,en,0.53095,2300000,84,4,5,Sep,3.834008097165992,0,0,0,1,0,Comedy,0,1,0,0
322850,5000000,en,2.177661,209151,94,5.5,10,Oct,3.4994117647058824,1,0,0,1,0,Drama,0,1,0,0
309919,2000000,en,1.043799,1,89,4.3,25,Aug,2.8333333333333335,1,0,0,1,0,Thriller,0,1,0,0
346808,20000000,en,7.895442,133332,96,5.9,168,Aug,2.4525946156847445,0,1,0,2,0,Action,0,1,0,0
319993,1379375,ro,2.214179,105097,108,7.5,28,Jan,3.0761464750171115,0,0,0,4,0,Drama,0,2,0,0
321303,2000000,et,6.95773,15200000,100,6.8,32,Feb,3.217948717948718,0,0,0,2,0,War,0,3,0,0
294963,1800000,en,10.480166,13129846,132,6.6,511,Oct,2.625,1,0,0,1,0,Horror,0,1,0,0
146301,10000000,en,9.185701,78096553,88,5,435,Oct,3.6818181818181817,1,0,0,1,0,Horror,0,1,0,1
363413,1,hi,1.123052,9172000,159,7.7,14,Oct,3.3846153846153846,0,0,0,1,0,Romance,0,1,0,0
70656,110000,en,0.006919,927277,72,0.5,0,Feb,3.283333333333333,0,0,0,1,0,Fantasy,0,1,0,0
1899,3910000,fr,1.712251,784990,95,6.2,16,Apr,2.9393939393939394,0,0,0,2,0,Drama,0,1,0,0
339669,12796917,en,2.042545,32645546,93,5,6,Aug,3.1,0,0,0,1,0,Family,0,1,0,0
266639,5000000,en,5.394112,2333684,119,5.4,132,Oct,3.261627906976744,0,0,0,1,0,Drama,0,1,0,0
293646,25000000,en,8.383246,24902723,120,6,386,Aug,4,0,0,0,2,0,Drama,0,2,0,0
84942,1150000,en,0.896197,50,96,3.3,14,Dec,2.6475972540045767,0,0,0,1,0,Horror,0,1,0,0
356296,7000000,it,9.391527,116700000,130,7.4,296,Oct,3.168831168831169,0,0,0,1,0,Crime,0,1,1,0
2734,15000000,en,2.404939,1345903,190,8.2,11,Mar,3.303061934585943,0,0,0,3,0,Drama,0,2,0,1
254172,2240000,en,6.758038,20966644,116,7.2,262,Oct,4.5,0,1,0,2,0,Drama,0,1,0,0
298382,11930000,en,7.95686,18340000,118,6.9,419,Oct,2.859635811836115,0,1,0,1,0,Drama,0,1,0,0
13721,1500000,en,7.297259,8,92,5.6,9,May,3.742063492063492,0,0,0,1,0,Crime,0,1,0,1
109298,27878,en,1.323564,500,9,6.3,10,Apr,3.483084947839046,0,0,0,1,0,Animation,0,1,0,0
80928,16855,en,1.6785,14904,7,5.9,7,Nov,3.4728682170542635,0,0,0,1,0,Animation,0,1,0,0
106112,15887,en,0.953016,1179676,8,6.9,16,Jul,3.1646277708071935,0,0,0,1,0,Animation,0,1,0,0
58160,33500,en,0.52336,840000,9,6.1,7,May,3,0,0,0,1,0,Animation,0,1,0,0
67626,25771,en,0.749343,18300000,9,6.8,12,Oct,2.5454545454545454,0,0,0,1,0,Animation,0,1,0,0
109323,27715,en,0.430847,404785,8,7.3,5,Jun,3.1818181818181817,0,0,0,1,0,Animation,0,1,0,0
54509,31386,en,1.423911,6000000,9,3.9,7,Jul,2.1641039236479322,0,0,0,1,0,Animation,0,3,1,0
115738,4700000,en,1.105591,20851521,87,5,11,Jun,4,0,0,0,1,0,Crime,0,1,0,0
98557,1800000,en,0.482957,1943649,101,5,4,Feb,3.705927439959121,0,0,0,1,0,Comedy,0,1,0,0
49347,3500000,en,3.242613,25059640,90,4.9,18,Jun,3.1129032258064515,0,0,0,1,0,Horror,0,1,0,0
294016,15000000,en,7.358726,8235661,124,7.3,507,Oct,2.6657608695652173,0,0,0,1,0,Drama,0,1,0,0
44037,2500000,en,7.030888,29392418,93,4.2,34,Aug,2.2222222222222223,0,0,0,1,0,Horror,0,1,0,1
113255,58000,en,0.049479,167000,42,6,1,Jul,2.1641039236479322,0,0,0,1,0,Documentary,0,2,0,0
139945,62500,de,0.798546,921000,45,7.5,6,Mar,2.9695334814344654,0,0,0,1,0,Documentary,0,4,1,0
335462,12000000,zh,2.162781,80000000,90,5.8,29,Apr,3.1,0,0,0,1,0,Adventure,0,1,0,1
321741,35000000,en,7.739783,50363790,123,7,844,Nov,3.7730042656916516,0,0,0,3,0,Drama,0,1,0,0
321039,1300000,en,1.352518,15000000,81,5,23,Jun,3.75,0,0,0,1,0,Horror,0,2,0,0
271331,27000000,en,4.766716,11341016,110,3,16,Jun,3.19811320754717,0,0,0,1,0,Drama,0,1,0,0
120478,115000,en,1.235331,245000,90,3.9,17,Jul,3.9825174825174825,0,0,0,1,0,Horror,0,1,0,0
41955,5000000,ru,0.191539,340312,113,4.8,5,Aug,3.6530612244897958,0,0,0,1,0,Action,0,1,0,1
33627,8000000,en,1.072832,250993,81,5.3,6,Jan,3.015873015873016,0,0,0,1,0,Documentary,0,1,0,0
62871,18000000,fr,1.824977,40120144,98,6.5,11,May,3.314814814814815,0,0,0,4,0,Drama,0,1,0,0
31647,40000,en,0.639242,10000000,82,2.3,9,Jan,3,0,0,0,1,0,Fantasy,0,1,0,0
237214,390000,en,0.016219,3,148,10,0,Jul,2.25,0,1,0,2,1,Horror,0,1,0,0
114564,380000,en,0.043519,520000,140,8,1,Jan,3.4080996884735204,0,0,0,1,0,Comedy,0,1,1,0
25499,14000,hi,1.403423,30,132,7.4,14,Aug,2.407166123778502,0,0,0,1,0,Comedy,0,1,0,0
13986,1300000,hi,2.161941,11000000,179,6.6,41,Oct,3.7542942494398805,0,0,0,1,0,Drama,0,1,0,0
314371,2023012,pl,1.519861,3,81,5.9,15,Sep,3.3157894736842106,0,0,0,2,0,Drama,0,2,0,0
35652,4000,pt,0.450727,11000000,80,6.4,8,Oct,2.901295149223715,0,0,0,1,0,Comedy,0,1,0,0
51129,5000000,ru,1.491124,22159216,500,6.2,9,Dec,3.7469342251950946,0,0,0,1,0,Drama,0,1,0,0
367006,1000000,en,0.016713,7800000,58,5,0,Apr,3,0,0,0,3,0,Thriller,0,1,0,0
56666,1000000,hi,0.254553,623791,170,6.1,7,Sep,3.6411710252256424,0,0,0,1,0,Drama,0,2,0,0
294741,750000,en,3.669491,1423000,102,5,60,Oct,3.590909090909091,0,0,0,1,0,Drama,0,1,0,0
89604,2742651,pl,0.428404,1062253,100,4.9,7,Feb,3,0,0,0,1,0,Drama,0,1,0,0
115871,8000000,ru,0.637438,784990,117,5.4,7,May,2.5142857142857142,0,0,0,1,0,Drama,0,1,0,0
58227,167,en,0.196275,11,110,5.1,5,Oct,2.5294117647058822,0,0,0,1,0,Drama,0,1,0,0
312221,37000000,en,33.449723,173567581,133,7.3,1963,Nov,4.039876397881106,0,0,0,1,0,Drama,0,1,0,1
62796,20,en,2.493638,15,83,5.8,30,Apr,2.8625,0,0,0,2,0,Drama,0,1,1,0
251584,2100000,pl,0.683212,9700000,95,6.9,8,Jan,3.6666666666666665,0,0,0,1,0,Drama,0,1,0,0
61580,1635794,fr,0.127616,4,100,6.2,3,Sep,3,0,0,0,1,0,Drama,0,1,0,0
50652,2000000,en,1.449353,8000000,88,5.2,12,Nov,3.75,0,0,0,1,0,Comedy,0,1,0,0
170752,4000000,en,1.634485,25900,99,4.5,22,Jul,2.3209302325581396,0,0,0,1,0,Comedy,0,1,0,0
360203,25000,en,3.985181,25000,95,5.8,48,Nov,3.75,0,0,0,1,0,Action,0,1,0,0
270766,1600000,ta,0.46122,1620436,170,7.3,11,Aug,3.6592524650309564,0,0,0,1,0,Action,0,1,0,0
157827,11000000,en,12.293202,161789,109,6.7,93,May,2,0,0,0,5,0,Drama,0,2,0,0
336004,8900000,en,8.476315,4100000,93,5.6,322,Nov,3.717948717948718,0,1,0,1,0,Crime,0,1,0,0
79212,300000,tr,0.524527,2900000,99,4.8,5,Nov,3.4693181818181817,0,0,0,1,1,Comedy,0,1,0,0
333348,17000000,en,5.660649,42426912,107,5.4,169,Nov,2.468929503916449,0,0,0,1,0,Comedy,0,1,0,0
362136,23400000,hi,2.864948,67000000,174,5.6,39,Nov,3.3775981524249423,0,0,0,1,0,Drama,0,1,0,0
84106,4500000,pt,0.242023,21821347,96,6.1,6,Oct,2,0,0,0,1,0,Adventure,0,1,0,0
42952,1600000,ru,0.62583,696681,117,5.3,8,Feb,3.75,0,0,0,1,0,Action,0,1,0,0
193154,4520000,ru,1.55164,1877122,100,6,7,Apr,3.3269628099173554,0,0,0,1,0,Animation,0,1,0,0
253192,3000000,ru,1.14731,5279982,99,6.3,12,Jan,3.05,0,0,0,1,0,Comedy,0,1,0,1
62040,7000000,en,1.092346,1759252,90,6.8,4,Dec,3.8092485549132946,0,0,0,1,0,Action,0,1,0,0
363890,750000,en,1.112812,4905000,80,5.2,6,Oct,3.6130211674150097,0,0,0,1,0,Action,0,1,0,0
30579,1500000,en,1.284305,3,83,4.4,8,Jan,3.409090909090909,0,0,0,1,0,Horror,0,1,0,0
212494,18000,en,0.223536,5,70,4.9,6,Oct,3.1985698569856984,0,0,0,1,0,Horror,0,1,0,0
63350,10,en,2.199072,8000000,99,6.2,24,Jun,3.55,1,0,0,2,0,Action,0,1,0,0
30385,40000,en,0.151445,152322,83,3.5,2,Oct,3.06640625,0,0,0,1,0,Horror,0,1,0,0
30634,20000,tr,2.458282,400200,106,6.2,13,Dec,3.4728033472803346,0,0,0,1,0,Comedy,0,1,0,0
282298,2250000,en,0.093933,3166000,89,5,1,Jul,3.442495126705653,0,0,0,1,0,Drama,0,1,0,0
46734,3383700,en,0.607009,2294357,111,5,1,Aug,3.3238636363636362,0,0,0,1,0,Drama,0,1,0,0
44951,2500000,en,0.99845,15014674,92,6.5,10,Nov,3.613619356447992,0,0,0,4,0,Drama,0,1,0,1
96951,350000,en,0.075235,101657,74,7,2,Feb,1,0,0,0,1,0,Drama,0,1,0,0
334527,7000000,en,12.579261,5001655,94,5.8,111,Nov,2.361111111111111,0,0,0,1,0,Thriller,0,1,0,0
293982,6700000,pl,4.277554,51718367,130,6.8,63,Sep,0.75,0,0,0,1,0,Drama,0,3,0,0
39446,5000000,en,9.502186,39103425,90,3.4,9,Apr,2.968278731149246,0,0,0,2,0,TV Movie,1,1,0,0
363810,3000000,en,1.491134,3833507,81,3.9,10,Nov,3.634206219312602,0,0,0,1,0,TV Movie,1,1,0,0
31060,500000,tr,1.640271,5330000,90,5.4,21,Feb,3.125,0,0,0,1,0,Comedy,0,1,0,1
368330,1500000,mr,0.446454,4400000,162,9,2,Nov,3.7542942494398805,0,0,0,1,0,Music,0,1,0,0
284288,224056,hi,1.416035,15536328,122,7,29,Sep,3.4602184087363494,0,0,0,1,0,Drama,0,1,0,0
341895,6200000,ml,0.81609,11000000,165,6.4,13,May,3.5325,0,0,0,1,0,Comedy,0,1,0,0
79825,50000,en,0.372805,2402459,86,6.7,6,Nov,3.6785714285714284,0,0,0,1,0,Drama,0,1,0,0
130754,100000,en,0.043532,760883,89,10,1,Jun,3.208835341365462,0,0,0,2,0,Documentary,0,2,0,0
299687,38000000,en,10.788263,109906372,112,5.6,1993,Jan,3.0722433460076046,0,0,0,1,0,Adventure,0,1,0,0
307103,5290000,fr,5.127658,96542059,120,7,85,Jan,4.134570403867145,0,0,0,1,0,Drama,0,1,0,0
285908,3800000,fr,0.072704,559298,91,4,2,Mar,2.5833333333333335,0,0,0,1,0,Crime,0,1,0,0
336882,5904067,no,6.982302,12975143,104,6.5,317,Aug,3.900405131667792,0,0,0,1,0,Action,0,1,0,0
333555,3000000,nl,2.076154,4500000,94,5.8,19,May,2.6834094368340944,0,0,0,1,0,Comedy,0,1,0,0
325039,2000000,ru,1.574378,696681,110,4.8,6,Feb,3.75,0,0,0,2,0,Drama,0,2,0,0
361042,2000000,en,2.410183,2800000,90,4.7,33,Oct,3.36336032388664,0,0,0,1,0,Horror,1,1,0,0
32206,2500000,en,1.51939,2395000,93,2.8,25,Feb,3.19811320754717,0,0,0,1,0,TV Movie,1,1,0,0
10124,3000000,en,1.292089,16000000,92,4.3,8,Jan,3.75,0,0,0,1,0,Horror,0,1,0,0
15701,500000,en,0.47661,1400000,90,6.2,8,May,3.25,0,0,0,1,1,Horror,0,2,0,0
351694,10000000,zh,3.759301,150000000,89,7.5,58,Jul,1.5,0,0,0,1,0,Fantasy,0,2,0,0
300693,9600000,en,6.133745,2541554,121,6.5,165,Sep,3.423076923076923,0,0,0,2,0,Drama,0,1,0,0
218275,1,en,2.240259,1,114,5.6,10,Dec,3.4,0,0,0,1,0,Drama,0,1,0,0
323656,400000,en,1.03027,56000,85,5.8,17,Sep,3.75,0,0,0,1,0,Comedy,0,1,0,0
285959,1300000,en,0.328342,1550000,102,6,1,Mar,3.755257731958763,0,0,0,1,0,Adventure,0,1,0,0
318846,28000000,en,13.143061,133346506,130,7.3,2679,Dec,3.372237106496986,0,1,0,1,0,Comedy,0,1,0,0
338930,1050255,ml,0.633653,2250547,129,4.4,5,Aug,3.3333333333333335,0,0,0,1,0,Action,0,1,0,0
120149,598500,ml,0.499216,18300000,145,6.3,9,Jun,2.814814814814815,0,0,0,1,0,Drama,0,2,0,0
363683,768,en,0.563543,626057,104,7.9,7,Oct,3.5,0,0,0,1,0,Documentary,0,1,0,0
78101,97,it,0.96872,2300000,101,7.3,19,Sep,2.5,0,0,0,2,0,Drama,0,1,1,0
122326,150,en,0.942505,696681,84,4.8,8,Jul,3,0,0,0,1,0,Horror,0,1,0,0
262165,100000,en,0.571518,1400000,95,3.8,8,Mar,3.7310750636132317,0,0,0,1,0,Drama,0,1,0,0
31525,3000000,hi,0.904409,6000000,155,7.2,15,Jun,3.7542942494398805,0,0,0,1,0,Drama,0,4,0,0
138735,600000,de,2.12364,56000,90,6.1,9,Jul,3.1310211946050095,0,0,0,1,0,Drama,0,1,0,0
329833,50000000,en,10.155109,55969000,100,4.7,814,Feb,2,0,0,0,1,0,Comedy,0,1,0,1
68419,1000000,en,6.231965,955401,88,7.4,21,Mar,3.3214285714285716,0,0,0,1,0,Comedy,0,1,0,0
17306,2000000,en,2.286943,464000,90,3.5,22,Jan,3,0,0,0,1,0,Horror,0,2,0,0
259694,38000000,en,8.898988,112343513,110,5.9,1225,Jan,3.3615384615384616,0,0,0,1,0,Comedy,0,1,0,0
1877,2000000,en,2.428165,500000,72,6.1,9,Nov,2.711864406779661,1,0,0,1,0,Fantasy,0,2,0,0
185497,4000000,en,2.241405,18000000,90,4,16,Apr,1.8,0,0,0,2,0,Action,0,1,0,0
34421,10000000,en,1.634827,14061361,87,6,25,Mar,3,0,0,0,1,0,Action,0,1,0,0
120172,1000000,he,2.226657,500000,100,3.9,28,Sep,3.5,0,0,0,1,0,Action,0,1,0,0
284460,1500000,en,3.3756,4,90,4.6,16,Oct,3.919847640891219,0,0,0,1,0,Action,0,2,0,0
168112,4200000,sv,0.058112,9797098,98,5.5,2,Mar,3,0,0,0,1,0,Drama,0,1,0,0
351819,20000000,en,6.785049,21164799,92,4.3,337,Jan,3.4002153625269202,0,0,0,1,0,Romance,0,1,0,0
140595,300000,en,0.089067,7,140,10,1,Jan,2.5869565217391304,0,0,0,2,0,Comedy,1,1,0,0
340666,22500000,en,18.908782,29252978,116,7.2,1990,Nov,2.766304347826087,0,1,0,1,0,Drama,0,1,0,0
149232,5000000,en,1.242132,4684165,109,5,3,Mar,3.5605187319884726,0,0,0,1,0,Crime,0,1,0,0
274167,50000000,en,8.009226,242786137,96,5.8,870,Dec,2.9815914489311166,0,0,0,1,0,Comedy,0,1,0,1
266294,30000000,en,13.799419,105011053,118,5.8,593,Dec,3.3139306736429037,0,0,0,1,0,Comedy,0,1,0,0
343284,2000000,en,4.69124,3000000,85,5.4,42,Aug,3.5770171149144256,0,0,0,1,0,Comedy,0,1,0,0
281524,1000000,en,3.856935,4358000,90,5.3,11,Jun,2.25,0,0,0,1,0,Comedy,0,1,0,0
64228,2556455,es,1.126962,1062253,85,4.5,5,Feb,3.374661481841539,0,0,0,1,0,Thriller,0,1,0,0
32695,19000000,es,0.214011,16815892,129,4.8,4,Oct,3.6641366223908918,0,0,0,2,0,Crime,0,3,0,0
49704,5532496,zh,0.274655,8200000,98,5.2,5,Aug,3.0449333136473253,0,0,0,1,1,Romance,0,1,0,0
344041,8000000,en,4.662079,30658387,80,6,96,Jan,3.2592491838955384,0,0,0,1,0,Drama,0,1,0,0
76354,5000000,en,0.462471,391410,95,5,3,Oct,3.5,0,0,0,1,0,Drama,0,1,0,0
37715,1000000,en,0.276374,41,103,5.7,3,Feb,2.8333333333333335,0,0,0,1,0,Comedy,0,2,0,0
362045,19500000,hi,4.683689,56000000,150,7.2,71,Dec,3.8,0,0,0,1,0,War,0,2,0,0
256687,8000000,en,2.409569,1064454,96,4.6,22,Apr,3.8608923884514437,0,1,0,1,0,Action,0,1,0,0
352200,4600000,he,0.858973,47000000,153,3.8,9,Nov,3.635897435897436,0,0,0,2,0,Thriller,0,2,0,0
16632,3200000,ko,1.831454,3867000,95,6.1,30,Jan,3.1363636363636362,0,0,0,1,0,Comedy,0,1,0,0
16147,6000000,fr,0.825096,1429299,115,6.8,14,Jul,2.8125,0,0,0,1,0,Drama,0,1,0,0
201386,3849796,nl,0.852186,7471304,115,6.3,8,Dec,3.613619356447992,0,0,0,2,0,Comedy,0,1,0,1
339944,1,et,1.278335,5100000,105,6.8,8,May,2.5,0,0,0,1,0,Mystery,0,1,0,0
40241,2000000,en,0.86926,500000,94,5.7,13,Sep,3.962176165803109,1,0,0,1,0,Horror,0,1,0,0
58431,28000000,en,7.954623,16374328,108,5.5,662,Feb,2.7146017699115044,0,0,0,1,0,Romance,0,1,0,0
172767,3000000,en,3.698229,8200000,90,2.9,21,Feb,3.5,0,0,0,1,0,Action,0,1,0,0
63044,900000,nl,1.02e-4,16000000,101,9,0,Jul,3.4316239316239314,0,0,0,1,0,Drama,0,1,0,0
255647,5400000,es,0.739684,50000000,141,6.6,11,Jan,2.911764705882353,0,0,0,1,0,Adventure,0,3,0,0
27548,50000,en,1e-6,435000,85,4.7,7,May,2.2758620689655173,1,0,0,1,0,Horror,0,1,0,1
211220,1500000,en,0.032165,4358000,90,4.7,0,Jan,3.834008097165992,0,0,0,1,0,Documentary,0,1,0,0
374416,10000000,it,5.18624,41009669,86,6.8,460,Jan,3.5294117647058822,0,0,0,1,0,Comedy,0,1,1,0
325712,50000,en,0.847277,5900000,72,3,8,Feb,3.121554660885723,0,0,0,2,0,Action,0,1,0,0
174751,25000000,en,8.826071,1397284,98,5.4,293,Jan,2.5,0,1,0,1,0,Action,0,1,0,0
370665,26000000,hi,4.081193,61000000,158,6.3,68,Dec,3.9101990049751243,0,0,0,1,0,Crime,0,1,0,0
333596,12000000,en,3.216606,14394097,123,6.8,49,Oct,3.347107438016529,0,0,0,1,0,Drama,0,1,0,0
331190,2000000,en,5.396271,2801508,97,5.6,94,Sep,3.590909090909091,0,0,0,1,0,Crime,0,1,0,0
299553,2000000,en,1.699695,1200000,92,4.4,19,Oct,3.2,0,0,0,1,0,Thriller,0,1,0,0
296244,200000,en,1.125723,4000000,86,4.7,22,Oct,3.834008097165992,0,0,0,1,0,Drama,0,1,0,0
329440,10000000,en,7.384688,40055439,95,4.8,478,Jan,2.5568181818181817,0,0,0,1,0,Horror,0,1,0,0
39436,4000000,it,2.001031,12974636,117,6,36,Jan,3.6,0,0,0,1,0,Crime,0,1,1,0
127894,5000000,fr,1.714187,3347647,120,4.3,9,Oct,1.8,0,0,0,1,0,Comedy,0,2,0,0
37460,4500000,hi,1.160169,4200000,138,4.2,15,Jun,3.260869565217391,1,0,0,1,0,Action,0,1,0,0
26379,3250000,en,2.03188,8000000,133,6.6,20,Dec,3.634020618556701,0,0,0,1,0,Drama,0,1,0,0
102632,6700000,hi,1.312833,31000000,143,5.6,24,Jun,3.9038461538461537,1,0,0,1,0,Action,0,1,0,0
275269,5200000,hi,3.571376,9200000,102,6.7,36,Jan,2.961094224924012,0,0,0,1,0,Thriller,0,1,0,0
342502,3000000,en,1.264454,14400000,79,2.8,10,Aug,3,0,0,0,1,0,Thriller,0,1,0,0
115547,1000000,en,3.721769,4000000,79,5.8,20,May,3.2592491838955384,0,0,0,1,0,Thriller,0,1,0,1
89877,1000000,da,0.845789,400200,105,4.9,14,Oct,1.8333333333333333,0,0,0,1,0,Comedy,0,1,0,1
315880,10000000,en,5.004038,10703234,116,6.1,103,Jan,2.8741164828951087,0,0,0,1,0,Romance,0,1,0,0
173056,32213,en,0.772606,31576,68,4.8,5,Aug,2.6,0,0,0,2,0,Documentary,0,2,0,0
187442,700000,es,0.966484,175742,90,6,3,Apr,2.9,0,0,0,1,0,Comedy,0,1,0,0
68184,5500000,en,1.486976,18,102,2.6,10,Apr,1.875,0,0,0,1,0,Comedy,0,1,0,0
54242,250000,en,0.211008,8000000,93,7.5,4,Aug,2,0,0,0,1,0,Comedy,0,1,0,0
351145,4000000,es,6.292114,4349187,100,6.8,111,Sep,2.421875,0,0,0,1,0,Thriller,0,3,1,0
84951,80000,de,0.145241,4000000,88,4.3,4,May,3.6491085899513775,0,0,0,1,0,Horror,0,1,0,1
276905,18000000,en,7.008103,17062499,86,4.1,124,Jan,1.9732142857142858,1,0,0,2,0,Adventure,0,1,0,0
323675,40000000,en,9.420931,124827316,102,6.1,567,Jan,3.331001076426265,0,0,0,1,0,Action,0,1,0,1
366924,3500000,en,7.714405,14400000,72,6.8,186,Mar,3.2330028328611897,0,0,0,1,0,Action,0,1,0,1
79911,400,en,0.001736,626057,67,4,1,Jan,2.3875,0,0,0,1,0,Horror,0,1,0,0
158431,10000000,en,1.329106,30283,97,3.4,5,Sep,2.3870967741935485,0,0,0,1,0,Adventure,0,1,0,0
319888,23000000,en,7.528276,46152411,106,7.2,682,Feb,2.292682926829268,0,1,0,3,0,Comedy,0,3,0,0
375290,4500000,hi,3.376147,32000000,126,7.3,58,Jan,3.8780539621839814,0,0,0,1,0,Thriller,0,2,0,0
165718,201164,ja,0.536549,8000000,10,5.6,7,May,3.373134328358209,0,0,0,1,0,Animation,0,1,0,0
273899,13500000,en,3.531089,187674,129,5.2,32,Sep,2.75,0,0,0,1,0,Drama,0,1,0,0
97666,1200000,ru,1.053532,10474,143,6,14,Jun,3.75,0,0,0,1,0,Comedy,0,1,0,0
378350,1200000,fi,0.842808,2506446,97,7.1,6,Jan,2.9154331951845274,0,0,0,1,0,Drama,0,1,0,0
321258,10000000,en,17.028854,64188367,97,5.8,1133,Jan,3.125,1,0,0,3,0,Horror,0,1,0,0
343795,5000000,en,4.222496,4842699,121,5.4,40,Sep,2.7241281809613573,0,0,0,1,0,Drama,0,2,0,0
279096,2480421,en,5.121756,2944752,102,5.7,103,Jan,3.590909090909091,0,0,0,1,0,Action,0,1,0,0
243794,7000000,en,1.34867,24267,103,7.3,3,Sep,1,0,0,0,1,0,History,0,1,0,0
335778,20000000,en,8.759801,46069568,107,5.7,300,Feb,3.2031802120141344,0,0,0,1,0,Action,0,1,0,0
291870,11500000,en,16.290586,94073028,102,5.7,1429,Jan,4.148732394366197,0,1,0,1,0,Comedy,0,1,0,0
364427,2500000,ru,0.192475,302000,106,6,3,Sep,1.8333333333333333,0,0,0,1,0,Drama,0,1,0,0
18874,3200000,ja,6.548847,8025872,105,7.8,77,Feb,3.500902255639098,0,0,0,1,0,Animation,0,1,0,1
301325,1500000,de,2.451342,418961,90,3.4,53,Nov,2.6475972540045767,0,0,0,1,0,Drama,0,2,0,0
315055,2000000,fi,0.648791,400200,93,6.8,2,Feb,3.930237233614797,0,0,0,1,0,Thriller,0,1,0,0
169634,1000000,uk,0.397702,4371000,95,5,3,Nov,3.8333333333333335,0,0,0,1,0,Adventure,0,1,0,0
293122,722083,en,0.817488,499168,120,8.6,6,Nov,3.652173913043478,0,0,0,1,0,History,0,3,0,0
122052,11000,en,0.00978,1615018,90,4.1,0,Jan,2.5,0,0,0,1,0,Horror,0,1,0,0
334531,20000000,en,2.664286,3052000,118,6.8,38,Nov,3.25,0,0,0,1,0,Drama,0,1,0,0
339408,8500000,en,5.933047,15861566,120,6.4,181,Sep,3.4413145539906105,0,0,0,1,0,Drama,0,1,0,0
44566,6400000,hi,1.82294,5900000,151,6.1,27,Sep,3,0,0,0,1,0,Comedy,0,1,0,0
351072,884130,ur,0.241973,2259444,137,6.2,3,Oct,3.652173913043478,0,0,0,3,0,Thriller,0,1,0,0
296096,20000000,en,34.34759,207945075,110,7.6,2674,Jun,3.2288888888888887,1,0,0,1,0,Drama,0,1,0,0
280617,80000,en,1.103486,500000,102,3.7,19,Jan,3.7310750636132317,0,0,0,2,0,Action,0,1,0,0
250902,50000,en,0.673775,101657,81,5.7,3,Nov,3,0,0,0,1,0,Documentary,0,1,0,0
63378,1500000,te,0.758785,134,140,5.4,9,May,3.3157894736842106,0,0,0,1,0,Comedy,0,1,0,0
263341,20000000,en,8.796536,42000000,103,6,174,Feb,3.392384105960265,0,0,0,1,0,Action,0,1,0,1
146198,20000000,en,12.892504,12639297,115,5.6,812,Feb,3.2222222222222223,0,1,0,1,0,Action,0,1,0,0
336808,1400000,es,5.061041,1320005,125,7.8,129,May,3.522655577860625,0,0,0,3,1,Adventure,0,5,0,0
376869,10721568,hi,1.68625,2978994,122,7.4,44,Feb,3.207317073170732,0,0,0,1,0,Drama,0,1,0,0
323677,5000000,en,7.979302,24804129,134,7,492,Feb,3.5158227848101267,0,0,0,2,0,Action,0,1,0,0
333371,15000000,en,14.421528,108286421,103,6.8,2537,Mar,3.9707343088563714,0,0,0,1,0,Thriller,0,1,0,0
279641,35000000,en,8.155604,23083334,112,6,356,Mar,3.227576007703948,1,1,0,1,0,War,0,1,0,0
318850,18500000,en,1.729199,6490401,120,6.4,30,Mar,3.2,0,0,0,1,0,Drama,0,1,0,0
267193,35000000,en,13.912531,25182929,83,5.7,794,Feb,2.533290653008963,0,0,0,3,0,Action,0,1,0,0
262199,300000,en,1.092819,1500000,67,7.6,12,Mar,2.9695334814344654,0,0,0,1,0,Comedy,0,1,0,0
164443,8000000,en,5.152674,1440000,85,5.5,25,Jan,1,0,0,0,1,0,Comedy,0,3,0,0
342381,2000000,en,1.925278,5900000,17,7.6,20,Aug,3.2028985507246377,0,0,1,1,0,Music,0,1,0,0
92060,1100000,en,17.85649,2594000,13,8.1,90,Dec,3.485175495966863,0,0,0,1,0,Horror,0,1,0,0
255278,3000000,en,1.342395,6000000,92,3.7,20,May,3,0,0,0,1,0,Thriller,0,1,0,0
360387,1000000,en,2.559923,10474,92,4.3,31,Oct,2.7254901960784315,0,0,0,1,0,Adventure,0,1,0,0
366249,1730000,fi,1.167688,1281176,87,7.2,6,Sep,3.287037037037037,0,0,0,1,0,Comedy,0,1,0,1
373314,11000000,en,8.996087,16757163,106,5.3,149,Feb,3.5938761776581427,0,0,0,1,0,Drama,0,2,1,0
299824,37000000,zh,4.209701,278300000,127,6,71,Dec,1.8035714285714286,0,0,0,1,0,Action,0,2,0,0
211317,264000,en,0.170093,12000000,75,4.5,2,Jan,2.735294117647059,0,0,0,1,0,Documentary,0,3,1,0
83902,350000,hi,0.736613,6100000,151,4.4,5,May,2.875,0,0,0,1,0,Drama,0,2,0,0
49991,300000,en,1e-6,834332,103,5.3,2,Mar,0.5,0,0,0,1,0,Documentary,0,1,0,0
28509,450000,en,2.135274,6000000,94,3.1,12,Aug,3.6354166666666665,0,0,0,1,0,Horror,0,1,0,0
69075,1000000,en,0.579663,1179676,96,3.4,7,Apr,2.8636363636363638,0,0,0,1,0,Horror,0,1,0,0
